LAMMPS data file generated by STL2LMP v6.0 / 14 Aug 2019 on Sun Oct 27 16:12:44 2019

   5659 atoms
   1397 bonds
    518 angles

   8 atom types
   4 bond types
   1 angle types

   -41.123183978    10.606816022 xlo xhi
   -23.061345457    -0.743945457 ylo yhi
   -34.155000000    34.155000000 zlo zhi
    14.766000000     0.000000000     0.000000000 xy xz yz

Masses

   1  15.999000 # O
   2  40.078000 # Ca
   3  28.085000 # Si
   4   1.007940 # H
   5  15.999000 # Oh
   6  15.999000 # Ow
   7  40.078000 # Cw
   8   1.007940 # Hw

Pair Coeffs

   1   0.0000000000   0.0000000000 # O
   2   0.0000000000   0.0000000000 # Ca
   3   0.0000000000   0.0000000000 # Si
   4   0.0000000000   0.0000000000 # H
   5   0.0000000000   0.0000000000 # Oh
   6   0.0000000000   0.0000000000 # Ow
   7   0.0000000000   0.0000000000 # Cw
   8   0.0000000000   0.0000000000 # Hw

Bond Coeffs

   1     0.0000     0.0000 # Ow-Hw
   2     0.0000     0.0000 # Oh-H
   3     0.0000     0.0000 # O-Si
   4     0.0000     0.0000 # Oh-Si

Angle Coeffs

   1     0.0000     0.0000 # Hw-Ow-Hw

Atoms # full

    203      1   1    -1.248333050   -24.897396399   -16.821711669    11.815347811   1   0   0 # O
    204      1   5    -1.108333050   -19.387965088   -17.117416716    16.189462890   1   0   0 # Oh
    205      1   1    -1.248333050   -19.387325306   -18.132856691    19.308951520   1   0   0 # O
    206      1   1    -1.248333050   -24.892052727   -19.438422373    11.815347811   1   0   0 # O
    207      1   7     1.700000000   -24.914145391   -19.561167864    15.893453020   1   0   0 # Cw
    208      1   7     1.700000000   -21.219145391   -19.561167864    15.893453020   1   0   0 # Cw
    209      1   5    -1.108333050   -23.080124304   -15.761636970    18.352611940   1   0   0 # Oh
    210      1   2     1.430000000   -26.775567660   -20.922526951    20.789000870   1   0   0 # Ca
    211      1   5    -1.016430273   -22.010775305   -18.132856691    18.443691900   1   0   0 # Oh
    212      1   3     1.720000000   -24.656395305   -18.132856690    12.660114440   1   0   0 # Si
    213      1   2     1.430000000   -23.080567660   -20.922526951    11.384995000   1   0   0 # Ca
    214      1   1    -1.248333050   -23.082325305   -18.132856691    13.138284230   1   0   0 # O
    215      1   2     1.430000000   -23.080567660   -20.922526951    20.789000870   1   0   0 # Ca
    216      1   2     1.430000000   -17.543340596   -12.553516171    -0.000000000   1   0   0 # Ca
    217      1   5    -1.108333050   -24.930943168   -16.358626405     4.804467890   1   0   0 # Oh
    218      1   1    -1.248333050   -17.541582951   -15.343186431     7.923956520   1   0   0 # O
    219      1   7     1.700000000   -19.404762865   -13.914875257     4.508458020   1   0   0 # Cw
    220      1   7     1.700000000   -23.099762865   -13.914875258     4.508458020   1   0   0 # Cw
    221      1   5    -1.108333050   -21.238783952   -17.714406152     6.967616940   1   0   0 # Oh
    222      1   2     1.430000000   -17.543340596   -12.553516171     9.404005870   1   0   0 # Ca
    223      1   5    -1.016430273   -18.797882951   -15.343186430     2.732398800   1   0   0 # Oh
    224      1   1    -1.248333050   -22.308132951   -15.343186431     7.058696900   1   0   0 # O
